Month,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Plane of Array Irradiance (W/m^2),DC Array Output (W),AC System Output (W)
5,17,52,48.817,173.558,149.889
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,6,5.674,21.329,0.535
5,0,11,10.408,38.752,17.64
5,0,88,83.604,301.712,275.456
5,0,112,106.682,378.182,350.309
5,5,184,180.324,631.283,597.67
5,46,358,399.356,1361.577,1308.066
5,821,176,1000.963,3199.502,3073.974
5,435,383,849.364,2729.119,2625.013
5,10,213,214.949,741.03,704.743
5,103,381,469.824,1581.672,1521.192
5,189,315,450.919,1519.721,1461.248
5,264,217,354.059,1188.22,1139.881
5,32,127,130.227,452.236,422.745
5,6,52,48.638,174.192,150.511
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,44,12,10.326,38.465,17.359
5,439,65,123.821,351.627,324.321
5,634,98,337.186,1084.099,1038.732
5,734,122,561.037,1851.547,1781.907
5,786,143,758.285,2488.651,2394.701
5,524,310,804.083,2623.669,2524.082
5,531,352,901.193,2925.896,2813.079
5,416,390,837.291,2718.338,2614.698
5,132,439,579.167,1913.684,1841.839
5,153,391,530.543,1753.164,1686.941
5,274,304,505.645,1676.996,1613.358
5,293,214,366.221,1212.423,1163.379
5,258,129,201.997,650.222,616.156
5,0,14,13.25,47.198,25.931
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,4,3.78,13.89,0
5,174,79,98.116,316.004,289.449
5,0,108,102.575,367.53,339.885
5,0,25,23.727,84.905,62.937
5,0,37,35.174,124.703,101.981
5,0,108,103.094,359.299,331.83
5,831,162,996.701,3080.396,2960.486
5,11,222,225.334,754.154,717.54
5,856,143,976.966,3030.231,2912.649
5,21,289,297.945,994.375,951.489
5,824,110,708.086,2257.281,2172.595
5,478,174,426.896,1377.048,1323.061
5,345,119,220.258,690.662,655.616
5,400,46,68.026,175.881,152.166
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,11,10.414,38.103,17.004
5,0,73,68.365,247.191,222.053
5,366,143,279.855,920.029,879.141
5,82,252,293.952,1004.35,961.191
5,0,101,96.216,334.546,307.602
5,840,136,909.436,2897.707,2786.159
5,92,424,517.773,1698.653,1634.285
5,140,464,620.091,1997.555,1922.676
5,0,92,87.799,298.614,272.421
5,817,140,860.468,2661.392,2560.2
5,711,159,679.314,2111.174,2032.083
5,631,138,473.718,1485.559,1428.177
5,501,106,255.363,768.128,731.163
5,292,56,69.194,195.139,171.045
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,1,0.944,3.474,0
5,0,68,63.889,231.045,206.234
5,64,165,181.843,622.525,589.12
5,319,241,430.373,1409.32,1354.335
5,734,169,748.385,2333.879,2246.181
5,782,179,901.696,2777.475,2671.261
5,806,185,996.172,3059.031,2940.115
5,400,400,823.136,2611.163,2512.105
5,313,420,741.622,2418.797,2327.697
5,116,391,497.964,1677.281,1613.633
5,716,170,694.297,2323.442,2236.158
5,348,206,387.317,1314.273,1262.2
5,613,91,276.94,858.164,818.9
5,400,52,74.817,201.439,177.221
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,54,16,13.635,51.571,30.224
5,156,90,106.367,358.871,331.41
5,673,99,356.316,1178.961,1130.891
5,792,116,591.829,2002.028,1926.986
5,854,129,798.339,2661.987,2560.77
5,888,139,950.868,3100.119,2979.289
5,908,142,1044.717,3317.273,3186.061
5,912,142,1067.202,3360.199,3226.883
5,900,141,1017.642,3153.575,3030.23
5,872,136,904.174,2825.861,2717.517
5,825,126,726.349,2308.049,2221.373
5,745,112,508.169,1595.632,1534.694
5,600,93,275.517,813.093,774.99
5,343,58,75.519,209.017,184.648
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,13,12.311,46.145,24.898
5,60,85,87.95,311.906,285.437
5,80,169,191.782,685.095,650.185
5,293,247,421.234,1462.082,1405.444
5,179,347,487.045,1680.546,1616.788
5,400,355,730.836,2424.862,2333.516
5,165,456,631.67,2105.353,2026.48
5,226,461,702.439,2302.356,2215.905
5,45,387,431.233,1434.789,1379.009
5,0,94,89.588,315.316,288.776
5,0,113,107.7,382.941,354.965
5,0,107,101.822,363.881,336.314
5,0,109,103.131,368.529,340.862
5,0,9,8.513,31.219,10.246
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,52,18,15.268,57.806,36.343
5,404,78,133.652,395.506,367.258
5,612,112,347.262,1104.803,1058.853
5,728,134,573.609,1817.105,1748.671
5,794,149,773.394,2454.362,2361.816
5,8,204,203.399,698.375,663.14
5,520,359,896.995,2859.635,2749.792
5,466,386,882.293,2775.455,2669.33
5,24,333,346.819,1169.858,1122.05
5,491,304,746.884,2420.282,2329.121
5,292,306,520.065,1715.216,1650.288
5,654,140,489.329,1585.599,1524.989
5,387,118,233.653,735.52,699.37
5,296,63,77.303,225.656,200.953
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,7,6.62,24.425,3.575
5,0,58,54.867,200.411,176.213
5,19,152,151.404,540.18,508.701
5,52,245,269.043,944.213,902.681
5,130,349,451.077,1546.808,1487.461
5,0,56,53.334,188.206,164.249
5,0,76,72.486,254.742,229.451
5,0,70,66.77,233.638,208.774
5,0,114,108.993,381.981,354.025
5,0,93,88.633,313.933,287.422
5,0,41,38.969,138.564,115.575
5,0,78,74.143,262.963,237.505
5,396,136,253.75,816.07,777.89
5,0,28,26.537,95.23,73.068
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,7,6.62,23.879,3.039
5,33,86,84.964,295.019,268.901
5,0,122,115.77,406.111,377.634
5,140,268,347.521,1155.456,1108.063
5,0,113,107.744,370.135,342.434
5,0,32,30.461,105.924,83.559
5,23,337,350.334,1183.154,1134.962
5,196,471,682.06,2240.903,2156.854
5,719,229,945.779,3067.767,2948.446
5,751,187,855.482,2786.682,2680.065
5,771,143,707.42,2315.703,2228.725
5,738,112,506.515,1648.46,1585.775
5,683,65,277.336,835.716,797.032
5,391,58,81.3,221.339,196.723
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,120,22,17.028,64.621,43.032
5,516,68,144.752,414.595,385.932
5,694,96,364.949,1193.797,1145.296
5,785,117,591.587,1955.683,1882.327
5,844,130,793.577,2557.848,2461.03
5,876,139,941.123,2943.752,2830.126
5,901,138,1034.27,3155.432,3031.999
5,901,141,1055.411,3173.444,3049.157
5,882,142,1001.781,3096.01,2975.372
5,620,259,814.655,2564.26,2467.174
5,216,323,477.353,1568.784,1508.724
5,453,187,428.422,1399.395,1344.718
5,78,146,162.176,547.907,516.25
5,62,70,67.559,230.195,205.401
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,16,15.16,55.689,34.265
5,0,21,19.888,72.668,50.929
5,0,10,9.474,34.346,13.315
5,0,15,14.234,51.107,29.769
5,0,31,29.471,105.051,82.703
5,0,59,56.199,198.8,174.634
5,0,58,55.299,193.721,169.655
5,0,96,91.754,318.439,291.833
5,0,75,71.513,248.817,223.647
5,3,157,152.914,531.622,500.34
5,0,30,28.507,100.462,78.201
5,0,38,36.072,127.718,104.938
5,376,124,237.339,761.817,725.011
5,16,64,59.855,210.336,185.94
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,119,25,19.433,73.773,52.013
5,487,76,148.935,439.438,410.23
5,668,109,368.748,1239.955,1190.102
5,783,129,603.46,2085.99,2007.843
5,862,138,816.149,2790.254,2683.48
5,912,142,976.938,3274.703,3145.56
5,939,141,1074.735,3517.097,3333.333
5,947,139,1099.576,3569.767,3333.333
5,944,132,1051.561,3411.107,3275.272
5,924,125,934.608,3012.932,2896.147
5,871,121,756.832,2469.71,2376.537
5,800,107,536.219,1742.684,1676.82
5,677,88,299.017,914.465,873.724
5,442,59,89.26,241.26,216.243
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,2,1.889,7.138,0
5,0,13,12.304,46.025,24.78
5,100,178,208.231,738.255,702.038
5,5,180,174.872,621.674,588.29
5,345,322,595.172,2000.668,1925.676
5,146,420,559.095,1873.869,1803.441
5,117,455,581.748,1948.9,1875.789
5,442,392,863.016,2794.01,2687.071
5,456,368,831.425,2705.934,2602.83
5,727,204,852.508,2765.162,2659.487
5,689,181,688.268,2255.769,2171.142
5,634,148,489.228,1601.389,1540.262
5,588,86,269.837,831.887,793.302
5,358,55,78.155,214.364,189.888
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,20,18.964,70.45,48.753
5,453,76,143.194,416.491,387.787
5,640,105,354.864,1154.981,1107.601
5,751,122,577.882,1928.406,1856.033
5,807,137,772.907,2539.875,2443.806
5,552,311,830.021,2696.74,2594.032
5,863,148,1006.912,3189.47,3064.42
5,877,142,1032.253,3191.108,3065.981
5,874,134,986.222,3045.436,2927.151
5,855,126,876.248,2731.932,2627.703
5,790,128,706.511,2225.724,2142.263
5,727,110,501.326,1570.476,1510.36
5,616,87,280.261,834.153,795.509
5,412,55,84.018,217.42,192.883
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,186,24,18.588,67.883,46.233
5,550,60,145.414,394.845,366.611
5,724,80,364.349,1149.331,1102.113
5,822,93,591.17,1909.981,1838.268
5,886,98,791.141,2530.335,2434.662
5,922,101,944.31,2959.479,2845.138
5,942,103,1038.682,3210.762,3084.697
5,921,120,1054.031,3263.189,3134.603
5,918,115,1009.336,3135.412,3012.924
5,903,108,899.762,2816.284,2708.363
5,861,103,730.112,2312.949,2226.08
5,796,93,521.876,1645.406,1582.824
5,683,77,292.412,863.621,824.215
5,479,51,86.728,214.139,189.667
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,196,25,19.389,70.391,48.695
5,573,61,150.619,406.457,377.972
5,738,82,372.217,1178.573,1130.513
5,827,97,598.514,1958.529,1885.07
5,765,158,763.417,2487.716,2393.804
5,918,111,951.012,3036.04,2918.189
5,556,352,923.695,2940.063,2826.604
5,564,358,950.53,3019.951,2902.843
5,306,431,743.653,2386.638,2296.834
5,865,130,889.401,2835.769,2726.986
5,844,110,727.75,2318.313,2231.232
5,787,94,518.72,1637.804,1575.474
5,677,77,291.255,858.757,819.477
5,465,53,88.027,220.461,195.863
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,21,25,23.099,84.006,62.055
5,465,67,138.869,388.422,360.328
5,84,180,203.921,694.753,659.607
5,585,170,526.893,1702.213,1637.724
5,683,193,735.451,2271.93,2186.673
5,777,178,896.968,2691.872,2589.374
5,600,305,919.49,2793.914,2686.979
5,483,394,905.343,2741.229,2636.596
5,545,347,895.568,2715.198,2611.694
5,719,202,843.93,2585.35,2487.38
5,638,201,672.438,2128.919,2049.159
5,546,180,473.207,1520.899,1462.387
5,437,135,269.358,845.307,806.376
5,234,80,91.63,278.455,252.68
5,0,6,5.674,20.249,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,99,28,23.289,85.204,63.23
5,398,86,144.605,425.487,396.586
5,587,119,348.987,1107.02,1061.007
5,486,204,498.832,1605.79,1544.519
5,521,255,669.54,2125.807,2046.164
5,530,304,802.347,2481.657,2387.994
5,576,321,911.388,2761.981,2656.445
5,520,381,929.213,2790.88,2684.078
5,565,337,904.644,2724.575,2620.665
5,824,145,874.31,2663.532,2562.249
5,782,134,708.331,2196.57,2114.233
5,712,119,504.545,1565.458,1505.506
5,244,148,219.149,690.661,655.616
5,22,71,66.865,227.743,202.999
5,0,5,4.727,16.763,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,17,16.107,57.921,36.456
5,0,85,79.492,280.406,254.59
5,0,35,33.199,116.087,93.529
5,380,239,465.756,1498.539,1440.744
5,775,146,757.391,2299.125,2212.801
5,814,154,905.891,2672.688,2571.013
5,834,158,995.416,2877.606,2766.959
5,771,205,997.371,2761.341,2655.832
5,355,413,771.928,2215.727,2132.652
5,472,306,732.045,2203.045,2120.459
5,30,276,291.232,941.147,899.696
5,140,255,323.252,1053.721,1009.202
5,1,125,118.332,401.557,373.179
5,48,73,71.074,236.938,212.008
5,0,4,3.78,13.327,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,37,27,23.768,86.032,64.043
5,382,87,143.301,421.002,392.199
5,280,173,276.877,909.949,869.328
5,284,261,429.689,1416.473,1361.266
5,338,330,596.879,1924.256,1852.032
5,304,403,690.703,2169.957,2088.638
5,262,454,730.299,2269.102,2183.955
5,221,473,706.792,2201.468,2118.943
5,111,449,556.682,1776.895,1709.856
5,693,210,829.798,2559.655,2462.762
5,513,242,621.293,1980.979,1906.705
5,126,248,309.034,1025.311,981.578
5,267,148,227.054,725.327,689.429
5,335,62,85.812,235.371,210.473
5,0,8,7.569,26.788,5.895
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,50,29,25.337,90.85,68.77
5,260,111,144.644,450.918,421.456
5,424,170,332.246,1072.819,1027.768
5,536,209,533.621,1744.696,1678.763
5,608,236,719.434,2320.853,2233.671
5,491,337,799.504,2549.818,2453.335
5,684,257,953.554,2976.453,2861.34
5,724,234,985.355,3060.952,2941.948
5,244,430,681.858,2175.516,2093.985
5,99,399,481.745,1581.585,1521.107
5,446,267,597.636,1931.733,1859.241
5,347,223,406.421,1320.204,1267.953
5,282,155,238.688,763.089,726.251
5,174,80,87.35,272.384,246.733
5,0,9,8.517,30.422,9.463
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,21,19.912,72.103,50.374
5,30,96,93.825,328.325,301.512
5,66,181,197.716,684.72,649.819
5,5,178,172.791,605.406,572.407
5,3,159,154.296,540.141,508.663
5,0,79,75.297,264.301,238.815
5,0,57,54.358,191.278,167.26
5,6,161,160.594,557.154,525.283
5,6,162,161.168,558.656,526.751
5,3,154,149.964,522.799,491.718
5,0,122,116.311,406.768,378.276
5,0,69,65.577,231.528,206.708
5,0,23,21.798,77.654,55.822
5,0,43,40.8,145.866,122.736
5,0,3,2.835,10.217,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,1,0.945,3.502,0
5,0,4,3.784,13.903,0
5,0,103,97.763,353.92,326.565
5,0,97,92.294,332.431,305.531
5,0,104,99.103,355.085,327.706
5,32,346,371.422,1285.064,1233.87
5,6,167,166.194,583.677,551.188
5,13,249,253.447,883.708,843.778
5,17,302,308.616,1071.409,1026.397
5,20,296,303.038,1051.96,1007.49
5,6,190,186.096,655.541,621.346
5,122,251,309.87,1068.713,1023.777
5,81,159,176.064,607.805,574.749
5,0,63,58.878,212.389,187.952
5,0,5,4.727,17.318,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,178,32,24.985,92.648,70.534
5,0,87,81.337,296.224,270.081
5,51,182,192.685,674.622,639.966
5,779,121,594.514,1935.227,1862.609
5,849,128,795.878,2528.596,2432.996
5,893,131,947.755,2943.729,2830.105
5,918,130,1041.671,3212.454,3086.307
5,923,130,1065.641,3257.534,3129.221
5,918,124,1019.17,3114.956,2993.43
5,898,116,905.929,2788.312,2681.623
5,857,108,736.491,2298.181,2211.894
5,793,96,529.155,1636.353,1574.071
5,688,80,303.814,885.859,845.872
5,510,54,98.773,239.792,214.805
5,115,14,10.232,36.3,15.234
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,189,31,24.13,87.745,65.724
5,534,68,153.306,421.724,392.906
5,707,88,366.749,1140.953,1093.976
5,808,99,589.706,1858.846,1788.948
5,873,103,785.91,2426.531,2335.117
5,905,108,935.073,2823.052,2714.832
5,924,108,1024.971,3039.281,2921.281
5,897,129,1038.411,3070.025,2950.599
5,875,135,988.793,2925.793,2812.98
5,634,261,829.8,2518.054,2422.891
5,822,114,719.925,2204.68,2122.031
5,65,240,265.954,863.058,823.667
5,643,87,296.581,871.618,832.004
5,452,60,99.135,254.185,228.906
5,79,14,10.723,38.143,17.043
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,253,29,22.863,82.324,60.405
5,576,63,155.875,419.66,390.887
5,736,82,373.352,1162.126,1114.541
5,828,94,596.502,1907.621,1835.992
5,885,101,792.979,2516.339,2421.247
5,914,108,943.003,2943.044,2829.45
5,927,114,1033.89,3180.274,3055.663
5,929,117,1058.291,3228.2,3101.299
5,924,115,1015.968,3110.952,2989.614
5,911,107,908.669,2796.103,2689.072
5,885,97,746.724,2323.415,2236.132
5,327,231,404.508,1294.706,1243.223
5,738,72,315.321,925.208,884.183
5,562,51,102.843,246.04,220.926
5,152,15,11.052,39.492,18.367
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,215,32,24.91,91.394,69.304
5,555,68,157.076,436.114,406.979
5,714,89,370.447,1172.295,1124.417
5,803,103,590.488,1918.68,1846.656
5,858,112,782.997,2519.134,2423.926
5,883,120,926.921,2939.894,2826.443
5,396,403,808.129,2576.996,2479.377
5,67,447,515.087,1668.826,1605.462
5,540,357,899.882,2789.881,2683.123
5,165,413,559.571,1788.155,1720.727
5,294,323,538.749,1711.853,1647.038
5,605,149,481.235,1491.356,1433.789
5,120,165,195.457,623.867,590.43
5,158,82,89.087,282.876,257.01
5,115,16,12.311,44.361,23.146
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,260,30,23.702,87.235,65.223
6,594,61,157.221,430.082,401.08
6,749,81,377.399,1206.138,1157.277
6,835,94,600.368,1977.635,1903.483
6,888,102,795.862,2624.647,2525.019
6,916,109,945.345,3096.039,2975.399
6,929,113,1034.442,3327.4,3195.692
6,567,363,956.346,3078.661,2958.833
6,310,437,751.852,2460.808,2367.999
6,889,114,897.205,2915.801,2803.439
6,597,215,659.564,2159.681,2078.754
6,545,169,466.534,1525.143,1466.495
6,686,80,306.236,934.271,893.004
6,484,59,103.468,268.652,243.077
6,88,17,13.09,47.369,26.1
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,255,31,24.616,91.131,69.046
6,585,62,156.639,431.65,402.613
6,740,80,372.767,1192.914,1144.439
6,826,92,592.722,1958.683,1885.218
6,228,358,532.741,1797.696,1729.938
6,346,379,702.246,2322.901,2235.638
6,37,391,425.855,1440.8,1384.832
6,203,479,693.313,2277.021,2191.564
6,93,447,536.214,1765.979,1699.316
6,207,411,594.126,1946.41,1873.389
6,126,340,428.657,1427.596,1372.042
6,58,240,262.213,889.521,849.438
6,669,82,303.272,916.151,875.366
6,314,71,95.81,270.505,244.893
6,130,17,13.097,47.333,26.064
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,275,29,22.629,83.19,61.254
6,593,60,156.126,420.839,392.04
6,743,79,372.828,1157.136,1109.694
6,827,91,592.061,1865.458,1795.327
6,880,99,786.072,2428.607,2337.109
6,911,104,935.159,2815.833,2707.933
6,927,107,1025.918,3027.421,2909.969
6,890,136,1037.978,2928.233,2815.31
6,258,437,701.359,2086.192,2008.037
6,44,355,388.682,1228.526,1179.009
6,821,120,727.708,2178.381,2096.741
6,757,108,525.573,1621.415,1559.628
6,655,89,306.096,909.393,868.786
6,472,62,106.26,270.526,244.913
6,103,18,13.878,49.404,28.096
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,170,35,27.265,99.255,77.017
6,479,79,154.446,439.492,410.282
6,645,106,359.348,1130.921,1084.229
6,741,125,574.348,1840.556,1771.302
6,797,139,765.023,2409.019,2318.314
6,828,150,911.698,2814.837,2706.98
6,842,156,998.785,3050.253,2931.745
6,841,161,1021.582,3092.883,2972.391
6,314,435,753.416,2352.199,2263.773
6,197,413,587.367,1874.123,1803.685
6,227,338,500.472,1611.527,1550.067
6,686,130,508.824,1602.914,1541.737
6,580,106,298.019,895.997,855.744
6,406,70,106.039,285.015,259.104
6,0,23,21.43,75.692,53.896
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,7,6.619,23.876,3.037
6,0,11,10.411,37.537,16.448
6,0,47,44.607,159.431,136.038
6,307,261,441.78,1491.187,1433.626
6,518,266,675.211,2208.091,2125.311
6,33,351,376.57,1275.051,1224.156
6,208,469,681.845,2227.957,2144.41
6,52,430,482.052,1614.15,1552.603
6,24,343,363.29,1233.808,1184.136
6,10,220,219.968,755.338,718.694
6,111,340,413.212,1378.34,1324.313
6,85,252,288.591,965.193,923.097
6,50,160,167.372,564.975,532.923
6,234,79,96.355,288.819,262.829
6,28,17,15.473,55.262,33.846
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,143,37,30.344,108.896,86.475
6,0,76,71.493,252.409,227.166
6,8,152,146.874,506.166,475.465
6,28,236,244.322,820.577,782.282
6,7,192,189.127,636.985,603.235
6,17,290,295.042,976.548,934.145
6,32,366,395.168,1289.312,1237.99
6,77,441,518.386,1666.846,1603.548
6,91,448,535.01,1705.859,1641.247
6,259,405,639.857,2013.9,1938.423
6,676,190,694.417,2166.221,2085.046
6,289,244,397.909,1272.054,1221.248
6,468,141,292.99,895.537,855.296
6,265,94,112.9,332.878,305.969
6,30,18,16.314,57.11,35.661
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,184,34,26.396,93.218,71.094
6,495,74,152.13,416.787,388.076
6,659,98,356.408,1104.724,1058.776
6,754,114,570.363,1821.765,1753.168
6,821,121,764.225,2425.824,2334.438
6,854,128,906.768,2837.03,2728.191
6,872,133,997.369,3079.034,2959.188
6,838,161,1018.285,3145.913,3022.93
6,838,153,978.534,3032.16,2914.489
6,828,139,875.532,2732.803,2628.536
6,804,122,719.277,2258.642,2173.904
6,746,108,522.122,1639.376,1576.994
6,640,91,305.791,909.574,868.963
6,453,60,104.629,265.239,239.734
6,86,21,17.699,61.326,39.798
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,117,37,30.337,106.639,84.26
6,402,90,149.762,427.048,398.112
6,576,121,345.794,1076.314,1031.166
6,28,235,243.251,814.094,775.965
6,24,283,290.433,962.496,920.473
